Uniprot_ID,Names,,,,,,,,,,,,,
A0A0H2V871,Apo-salmochelin esterase,Enterobactin hydrolase IroE,,,,,,,,,,,,
P09831,Glutamate synthase [NADPH] large chain,Glutamate synthase subunit alpha,GLTS alpha chain,NADPH-GOGAT,,,,,,,,,,
P09832,Glutamate synthase [NADPH] small chain,Glutamate synthase subunit beta,GLTS beta chain,NADPH-GOGAT,,,,,,,,,,
P09835,Signal transduction histidine-protein kinase/phosphatase UhpB,,,,,,,,,,,,,
P09883,Colicin-E9,EC 3.1.-.-,,,,,,,,,,,,
P09980,ATP-dependent DNA helicase Rep,DNA 3'-5' helicase Rep,,,,,,,,,,,,
P09983,Hemolysin,,,,,,,,,,,,,
P0A3B2,Large ribosomal subunit assembly factor BipA,50S ribosomal subunit assembly factor BipA,GTP-binding protein BipA,GTP-binding protein BipA/TypA,Ribosome-dependent GTPase BipA,Tyrosine phosphorylated protein A,,,,,,,,
P0A698,UvrABC system protein A,UvrA protein,Excinuclease ABC subunit A,,,,,,,,,,,
P0A6A0,Probable protein kinase UbiB,EC 2.7.-.-,Ubiquinone biosynthesis protein UbiB,,,,,,,,,,,
P0A6A3,Acetate kinase,Acetokinase,,,,,,,,,,,,
P0A6A8,Acyl carrier protein,ACP,Cytosolic-activating factor,CAF,Fatty acid synthase acyl carrier protein,,,,,,,,,
P0A6B4,Alanine racemase,,,,,,,,,,,,,
P0A6B7,Cysteine desulfurase IscS,NifS protein homolog,ThiI transpersulfidase,TusA transpersulfidase,,,,,,,,,,
P0A6B9,Cysteine desulfurase IscS,,,,,,,,,,,,,
P0A6C1,Endonuclease 4,Endodeoxyribonuclease IV,Endonuclease IV,,,,,,,,,,,
P0A6C8,Acetylglutamate kinase,N-acetyl-L-glutamate 5-phosphotransferase,NAG kinase,NAGK,,,,,,,,,,
P0A6D0,Arginine repressor,,,,,,,,,,,,,
P0A6D3,3-phosphoshikimate 1-carboxyvinyltransferase,5-enolpyruvylshikimate-3-phosphate synthase,EPSP synthase,EPSPS,,,,,,,,,,
P0A6D5,Quinate/shikimate dehydrogenase,NAD-dependent shikimate 5-dehydrogenase,,,,,,,,,,,,
P0A6D7,Shikimate kinase 1,SK 1,Shikimate kinase I,SKI,,,,,,,,,,
P0A6E1,Shikimate kinase 2,SK 2,Shikimate kinase II,SKII,,,,,,,,,,
P0A6E4,Argininosuccinate synthase,Citrulline--aspartate ligase,,,,,,,,,,,,
P0A6E6,ATP synthase epsilon chain,ATP synthase F1 sector epsilon subunit,F-ATPase epsilon subunit,,,,,,,,,,,
P0A6F1,Carbamoyl phosphate synthase small chain,Carbamoyl phosphate synthetase glutamine chain,,,,,,,,,,,,
P0A6F3,Glycerol kinase,ATP:glycerol 3-phosphotransferase,Glycerokinase,GK,,,,,,,,,,
P0A6F5,Chaperonin GroEL,60 kDa chaperonin,Chaperonin-60,Cpn60,GroEL protein,,,,,,,,,
P0A6F9,Co-chaperonin GroES,10 kDa chaperonin,Chaperonin-10,Cpn10,,,,,,,,,,
P0A6G7,ATP-dependent Clp protease proteolytic subunit,Caseinolytic protease,Endopeptidase Clp,Heat shock protein F21.5,Protease Ti,,,,,,,,,
P0A6H1,ATP-dependent Clp protease ATP-binding subunit ClpX,ATP-dependent unfoldase ClpX,,,,,,,,,,,,
P0A6H5,ATP-dependent protease ATPase subunit HslU,Heat shock protein HslU,Unfoldase HslU,,,,,,,,,,,
P0A6H8,Cardiolipin synthase A,CL synthase,,,,,,,,,,,,
P0A6I0,Cytidylate kinase,CK,Cytidine monophosphate kinase,CMP kinase,Protein MssA,p25,,,,,,,,
P0A6I6,Phosphopantetheine adenylyltransferase,Dephospho-CoA pyrophosphorylase,Pantetheine-phosphate adenylyltransferase,PPAT,,,,,,,,,,
P0A6J1,Adenylyl-sulfate kinase,APS kinase,ATP adenosine-5'-phosphosulfate 3'-phosphotransferase,Adenosine-5'-phosphosulfate kinase,,,,,,,,,,
P0A6J3,Sulfate transporter CysZ,,,,,,,,,,,,,
P0A6J5,D-amino acid dehydrogenase,D-alanine dehydrogenase,,,,,,,,,,,,
P0A6K1,Diaminopimelate epimerase,DAP epimerase,PLP-independent amino acid racemase,,,,,,,,,,,
P0A6K3,Peptide deformylase,PDF,Polypeptide deformylase,,,,,,,,,,,
P0A6K6,Phosphopentomutase,Phosphodeoxyribomutase,,,,,,,,,,,,
P0A6L0,Deoxyribose-phosphate aldolase,DERA,2-deoxy-D-ribose 5-phosphate aldolase,Phosphodeoxyriboaldolase,Deoxyriboaldolase,,,,,,,,,
P0A6L2,4-hydroxy-tetrahydrodipicolinate synthase,HTPA synthase,,,,,,,,,,,,
P0A6L4,N-acetylneuraminate lyase,NAL,Neu5Ac lyase,N-acetylneuraminate pyruvate-lyase,N-acetylneuraminic acid aldolase,NALase,Sialate lyase,Sialic acid aldolase,Sialic acid lyase,,,,,
P0A6M2,Disulfide bond formation protein B,Disulfide oxidoreductase,,,,,,,,,,,,
P0A6M4,D-aminoacyl-tRNA deacylase,DTD,D-tyrosyl RNA deacylase,D-tyrosyl-tRNA(Tyr) deacylase,Gly-tRNA(Ala) deacylase,Gly-tRNA(Gly) deacylase,,,,,,,,
P0A6M8,Elongation factor G,EF-G,,,,,,,,,,,,
P0A6N4,Elongation factor P,EF-P,,,,,,,,,,,,
P0A6P1,Elongation factor Ts,EF-Ts,Bacteriophage Q beta RNA-directed RNA polymerase subunit IV,,,,,,,,,,,
P0A6P5,GTPase Der,Double era-like domain protein,GTP-binding protein EngA,,,,,,,,,,,
P0A6P9,Enolase,2-phospho-D-glycerate hydro-lyase,2-phosphoglycerate dehydratase,,,,,,,,,,,
P0A6Q3,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA,Beta-hydroxydecanoyl thioester dehydrase,Trans-2-decenoyl-[acyl-carrier-protein] isomerase,,,,,,,,,,
P0A6Q6,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase,(3R)-hydroxymyristoyl-ACP dehydrase,17 kDa actomyosin component,Beta-hydroxyacyl-ACP dehydratase,,,,,,,,,
P0A6R0,Beta-ketoacyl-[acyl-carrier-protein] synthase III,Beta-ketoacyl-ACP synthase III,KAS III,3-oxoacyl-[acyl-carrier-protein] synthase 3,3-oxoacyl-[acyl-carrier-protein] synthase III,EcFabH,,,,,,,,
P0A6R3,DNA-binding protein Fis,Factor-for-inversion stimulation protein,Hin recombinational enhancer-binding protein,,,,,,,,,,,
P0A6S5,Cell division protein FtsB,,,,,,,,,,,,,
P0A6T1,Glucose-6-phosphate isomerase,GPI,Phosphoglucose isomerase,PGI,Phosphohexose isomerase,PHI,,,,,,,,
P0A6T3,Galactokinase,Galactose kinase,,,,,,,,,,,,
P0A6T5,GTP cyclohydrolase 1,GTP cyclohydrolase I,GTP-CH-I,,,,,,,,,,,
P0A6U3,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,Glucose-inhibited division protein A,,,,,,,,,,,,
P0A6U5,Ribosomal RNA small subunit methyltransferase G,16S rRNA 7-methylguanosine methyltransferase,16S rRNA m7G methyltransferase,Glucose-inhibited division protein B,,,,,,,,,,
P0A6V1,Glucose-1-phosphate adenylyltransferase,ADP-glucose pyrophosphorylase,ADPGlc PPase,ADP-glucose synthase,,,,,,,,,,
P0A6W3,Phospho-N-acetylmuramoyl-pentapeptide-transferase,UDP-MurNAc-pentapeptide phosphotransferase,,,,,,,,,,,,
P0A6X1,Glutamyl-tRNA reductase,GluTR,,,,,,,,,,,,
P0A6X3,RNA-binding protein Hfq,HF-1,Host factor-I protein,HF-I,,,,,,,,,,
P0A6X7,Integration host factor subunit alpha,IHF-alpha,,,,,,,,,,,,
P0A6Y1,Integration host factor subunit beta,IHF-beta,,,,,,,,,,,,
P0A6Y5,33 kDa chaperonin,Heat shock protein 33,HSP33,,,,,,,,,,,
P0A6Y8,Chaperone protein DnaK,HSP70,Heat shock 70 kDa protein,Heat shock protein 70,,,,,,,,,,
P0A6Z1,Chaperone protein HscA,Hsc66,,,,,,,,,,,,
P0A6Z3,Chaperone protein HtpG,Heat shock protein C62.5,Heat shock protein HtpG,High temperature protein G,,,,,,,,,,
P0A6Z6,Nickel-responsive regulator,,,,,,,,,,,,,
P0A700,Hydrogenase maturation factor HypA,,,,,,,,,,,,,
P0A703,Hydrogenase maturation factor HybF,Hydrogenase nickel incorporation protein HybF,Hydrogenase-2 operon protein HybF,,,,,,,,,,,
P0A705,Translation initiation factor IF-2,,,,,,,,,,,,,
P0A707,Translation initiation factor IF-3 [Cleaved into: Translation initiation factor IF-3,,,,,,,,,,,,,
P0A710,Inner membrane-spanning protein YciB,,,,,,,,,,,,,
P0A712,2-keto-3-deoxygluconate permease,KDG permease,3-deoxy-2-oxo-D-gluconate-transport system,,,,,,,,,,,
P0A715,2-dehydro-3-deoxyphosphooctonate aldolase,3-deoxy-D-manno-octulosonic acid 8-phosphate synthase,KDO-8-phosphate synthase,KDO 8-P synthase,KDOPS,Phospho-2-dehydro-3-deoxyoctonate aldolase,,,,,,,,
P0A717,Ribose-phosphate pyrophosphokinase,RPPK,5-phospho-D-ribosyl alpha-1-diphosphate synthase,Phosphoribosyl diphosphate synthase,Phosphoribosyl pyrophosphate synthase,P-Rib-PP synthase,PRPP synthase,PRPPase,,,,,,
P0A720,Thymidylate kinase,Thymidine monophosphate kinase,dTMP kinase,TMPK,,,,,,,,,,
P0A725,UDP-3-O-acyl-N-acetylglucosamine deacetylase,UDP-3-O-acyl-GlcNAc deacetylase,Protein EnvA,UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase,,,,,,,,,,
P0A729,7-methyl-GTP pyrophosphatase,m(7)GTP pyrophosphatase,,,,,,,,,,,,
P0A731,Methylglyoxal synthase,MGS,,,,,,,,,,,,
P0A738,Cyclic pyranopterin monophosphate synthase,Molybdenum cofactor biosynthesis protein C,,,,,,,,,,,,
P0A742,Large-conductance mechanosensitive channel,,,,,,,,,,,,,
P0A744,Peptide methionine sulfoxide reductase MsrA,Protein-methionine-S-oxide reductase,Peptide-methionine (S)-S-oxide reductase,Peptide Met(O) reductase,,,,,,,,,,
P0A746,Peptide methionine sulfoxide reductase MsrB,Peptide-methionine (R)-S-oxide reductase,,,,,,,,,,,,
P0A749,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Enoylpyruvate transferase,UDP-N-acetylglucosamine enolpyruvyl transferase,EPT,,,,,,,,,,
P0A754,Glutathione-regulated potassium-efflux system ancillary protein KefF,Quinone oxidoreductase KefF,,,,,,,,,,,,
P0A759,Glucosamine-6-phosphate deaminase,GlcN6P deaminase,GNPDA,Glucosamine-6-phosphate isomerase,,,,,,,,,,
P0A763,Nucleoside diphosphate kinase,NDK,NDP kinase,Nucleoside-2-P kinase,,,,,,,,,,
P0A769,Divalent metal cation transporter MntH,,,,,,,,,,,,,
P0A776,RNA pyrophosphohydrolase,(Di)nucleoside polyphosphate hydrolase,Ap5A pyrophosphatase,,,,,,,,,,,
P0A784,Oligoribonuclease,,,,,,,,,,,,,
P0A786,Aspartate carbamoyltransferase catalytic subunit,Aspartate transcarbamylase,ATCase,,,,,,,,,,,
P0A790,Aspartate 1-decarboxylase,Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain],,,,,,,,,,,,
P0A794,Pyridoxine 5'-phosphate synthase,PNP synthase,,,,,,,,,,,,
P0A796,ATP-dependent 6-phosphofructokinase isozyme 1,ATP-PFK 1,Phosphofructokinase 1,6-phosphofructokinase isozyme I,Phosphohexokinase 1,Sedoheptulose-7-phosphate kinase,,,,,,,,
P0A799,Phosphoglycerate kinase,,,,,,,,,,,,,
P0A7A7,Glycerol-3-phosphate acyltransferase,GPAT,,,,,,,,,,,,
P0A7A9,Inorganic pyrophosphatase,Pyrophosphate phospho-hydrolase,PPase,,,,,,,,,,,
P0A7B1,Polyphosphate kinase,ATP-polyphosphate phosphotransferase,Polyphosphoric acid kinase,,,,,,,,,,,
P0A7B3,NAD kinase,ATP-dependent NAD kinase,,,,,,,,,,,,
P0A7B5,Glutamate 5-kinase,Gamma-glutamyl kinase,GK,,,,,,,,,,,
P0A7B8,ATP-dependent protease subunit HslV,Heat shock protein HslV,,,,,,,,,,,,
P0A7C2,LexA repressor,,,,,,,,,,,,,
P0A7D4,Adenylosuccinate synthetase,AMPSase,AdSS,IMP--aspartate ligase,,,,,,,,,,
P0A7E1,Dihydroorotate dehydrogenase,quinone,DHOdehase,DHOD,DHODase,Dihydroorotate oxidase,,,,,,,,
P0A7E3,Orotate phosphoribosyltransferase,OPRT,OPRTase,,,,,,,,,,,
P0A7E5,CTP synthase,Cytidine 5'-triphosphate synthase,Cytidine triphosphate synthetase,CTP synthetase,CTPS,UTP--ammonia ligase,,,,,,,,
P0A7E9,Uridylate kinase,UK,Uridine monophosphate kinase,UMP kinase,UMPK,,,,,,,,,
P0A7F6,S-adenosylmethionine decarboxylase proenzyme,AdoMetDC,SAMDC)  [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain],,,,,,,,,,,
P0A7F9,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Queuosine biosynthesis protein QueA,,,,,,,,,,,,
P0A7G2,30S ribosome-binding factor,Protein P15B,Ribosome-binding factor A,RbfA,,,,,,,,,,
P0A7G6,Protein RecA,Recombinase A,,,,,,,,,,,,
P0A7I4,Peptide chain release factor RF3,RF-3,,,,,,,,,,,,
P0A7I7,GTP cyclohydrolase-2,GTP cyclohydrolase II,,,,,,,,,,,,
P0A7J0,3,,,,,,,,,,,,,
P0A7J3,Large ribosomal subunit protein uL10,50S ribosomal protein L10,50S ribosomal protein L8,,,,,,,,,,,
P0A7J7,Large ribosomal subunit protein uL11,50S ribosomal protein L11,,,,,,,,,,,,
P0A7K2,Large ribosomal subunit protein bL12,50S ribosomal protein L7/L12,L8,,,,,,,,,,,
P0A7K6,Large ribosomal subunit protein bL19,50S ribosomal protein L19,,,,,,,,,,,,
P0A7L0,Large ribosomal subunit protein uL1,50S ribosomal protein L1,,,,,,,,,,,,
P0A7L3,Large ribosomal subunit protein bL20,50S ribosomal protein L20,,,,,,,,,,,,
P0A7L8,Large ribosomal subunit protein bL27,50S ribosomal protein L27,,,,,,,,,,,,
P0A7M2,Large ribosomal subunit protein bL28,50S ribosomal protein L28,,,,,,,,,,,,
P0A7M6,Large ribosomal subunit protein uL29,50S ribosomal protein L29,,,,,,,,,,,,
P0A7M9,Large ribosomal subunit protein bL31,50S ribosomal protein L31,,,,,,,,,,,,
P0A7N4,Large ribosomal subunit protein bL32,50S ribosomal protein L32,,,,,,,,,,,,
P0A7N9,Large ribosomal subunit protein bL33,50S ribosomal protein L33,,,,,,,,,,,,
P0A7R1,Large ribosomal subunit protein bL9,50S ribosomal protein L9,,,,,,,,,,,,
P0A7R5,Small ribosomal subunit protein uS10,30S ribosomal protein S10,Transcription termination/antitermination protein NusE,,,,,,,,,,,
P0A7R9,Small ribosomal subunit protein uS11,30S ribosomal protein S11,,,,,,,,,,,,
P0A7S3,Small ribosomal subunit protein uS12,30S ribosomal protein S12,,,,,,,,,,,,
P0A7S9,Small ribosomal subunit protein uS13,30S ribosomal protein S13,,,,,,,,,,,,
P0A7T3,Small ribosomal subunit protein bS16,30S ribosomal protein S16,,,,,,,,,,,,
P0A7T7,Small ribosomal subunit protein bS18,30S ribosomal protein S18,,,,,,,,,,,,
P0A7U3,Small ribosomal subunit protein uS19,30S ribosomal protein S19,,,,,,,,,,,,
P0A7U7,Small ribosomal subunit protein bS20,30S ribosomal protein S20,,,,,,,,,,,,
P0A7V0,Small ribosomal subunit protein uS2,30S ribosomal protein S2,,,,,,,,,,,,
P0A7V3,Small ribosomal subunit protein uS3,30S ribosomal protein S3,,,,,,,,,,,,
P0A7V8,Small ribosomal subunit protein uS4,30S ribosomal protein S4,,,,,,,,,,,,
P0A7W1,Small ribosomal subunit protein uS5,30S ribosomal protein S5,,,,,,,,,,,,
P0A7W7,Small ribosomal subunit protein uS8,30S ribosomal protein S8,,,,,,,,,,,,
P0A7X3,Small ribosomal subunit protein uS9,30S ribosomal protein S9,,,,,,,,,,,,
P0A7X6,Ribosome maturation factor RimM,21K,,,,,,,,,,,,
P0A7Y0,Ribonuclease 3,Ribonuclease III,RNase III,,,,,,,,,,,
P0A7Y4,Ribonuclease HI,RNase HI,Ribonuclease H,RNase H,,,,,,,,,,
P0A7Z0,Ribose-5-phosphate isomerase A,Phosphoriboisomerase A,PRI,,,,,,,,,,,
P0A7Z4,DNA-directed RNA polymerase subunit alpha,RNAP subunit alpha,RNA polymerase subunit alpha,Transcriptase subunit alpha,,,,,,,,,,
P0A800,DNA-directed RNA polymerase subunit omega,RNAP omega subunit,RNA polymerase omega subunit,Transcriptase subunit omega,,,,,,,,,,
P0A809,Holliday junction branch migration complex subunit RuvA,,,,,,,,,,,,,
P0A812,Holliday junction branch migration complex subunit RuvB,,,,,,,,,,,,,
P0A814,Crossover junction endodeoxyribonuclease RuvC,Holliday junction endonuclease RuvC,Holliday junction nuclease RuvC,Holliday junction resolvase RuvC,,,,,,,,,,
P0A817,S-adenosylmethionine synthase,AdoMet synthase,MAT,Methionine adenosyltransferase,,,,,,,,,,
P0A821,L-seryl-tRNA(Sec) selenium transferase,Selenocysteine synthase,Sec synthase,Selenocysteinyl-tRNA(Sec) synthase,,,,,,,,,,
P0A825,Serine hydroxymethyltransferase,SHMT,Serine methylase,,,,,,,,,,,
P0A830,Aerobic C4-dicarboxylate transport protein,,,,,,,,,,,,,
P0A832,SsrA-binding protein,Small protein B,,,,,,,,,,,,
P0A836,Succinate--CoA ligase [ADP-forming] subunit beta,Succinyl-CoA synthetase subunit beta,SCS-beta,,,,,,,,,,,
P0A840,5'/3'-nucleotidase SurE,Exopolyphosphatase,Nucleoside monophosphate phosphohydrolase,Stationary-phase survival protein SurE,,,,,,,,,,
P0A847,Queuine tRNA-ribosyltransferase,Guanine insertion enzyme,tRNA-guanine transglycosylase,,,,,,,,,,,
P0A850,Trigger factor,TF,PPIase,,,,,,,,,,,
P0A853,Tryptophanase,L-tryptophan indole-lyase,TNase,,,,,,,,,,,
P0A855,Tol-Pal system protein TolB,,,,,,,,,,,,,
P0A858,Triosephosphate isomerase,TIM,TPI,Triose-phosphate isomerase,,,,,,,,,,
P0A862,Thiol peroxidase,Tpx,Peroxiredoxin tpx,Prx,Scavengase p20,Thioredoxin peroxidase,Thioredoxin-dependent peroxiredoxin,,,,,,,
P0A870,Transaldolase B,,,,,,,,,,,,,
P0A873,tRNA,guanine-N(1)-)-methyltransferase  (M1G-methyltransferase,tRNA [GM37] methyltransferase,,,,,,,,,,,
P0A879,Tryptophan synthase beta chain,,,,,,,,,,,,,
P0A884,Thymidylate synthase,TS,TSase,,,,,,,,,,,
P0A887,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,2-methoxy-6-polyprenyl-1,,,,,,,,,,,,
P0A890,Sulfur carrier protein TusA,Sulfur mediator TusA,Sulfur transfer protein TusA,tRNA 2-thiouridine synthesizing protein A,,,,,,,,,,
P0A894,RNase adapter protein RapZ,,,,,,,,,,,,,
P0A898,Endoribonuclease YbeY,EC 3.1.-.-,,,,,,,,,,,,
P0A8D6,O-acetyl-ADP-ribose deacetylase,Regulator of RNase III activity,,,,,,,,,,,,
P0A8F0,Uracil phosphoribosyltransferase,UMP pyrophosphorylase,UPRTase,,,,,,,,,,,
P0A8F8,UvrABC system protein B,Protein UvrB,Excinuclease ABC subunit B,,,,,,,,,,,
P0A8G0,UvrABC system protein C,Protein UvrC,Excinuclease ABC subunit C,,,,,,,,,,,
P0A8G6,NAD(P)H dehydrogenase,quinone,Flavoprotein WrbA,NAD(P)H:quinone oxidoreductase,NQO,,,,,,,,,
P0A8G9,Exodeoxyribonuclease 7 small subunit,Exodeoxyribonuclease VII small subunit,ExoVII small subunit,Exonuclease VII small subunit,,,,,,,,,,
P0A8H3,Zinc transporter ZupT,Divalent metal ion transporter ZupT,Zinc uptake transporter,,,,,,,,,,,
P0A8H6,Der GTPase-activating protein YihI,GAP,,,,,,,,,,,,
P0A8I1,Putative pre-16S rRNA nuclease,EC 3.1.-.-,,,,,,,,,,,,
P0A8I5,tRNA,guanine-N(7)-)-methyltransferase  (tRNA (guanine(46)-N(7))-methyltransferase,tRNA(m7G46)-methyltransferase,,,,,,,,,,,
P0A8I8,Ribosomal RNA large subunit methyltransferase H,23S rRNA (pseudouridine1915-N3)-methyltransferase,23S rRNA m3Psi1915 methyltransferase,rRNA (pseudouridine-N3-)-methyltransferase RlmH,,,,,,,,,,
P0A8J2,Primosomal protein 1,Primosomal protein I,,,,,,,,,,,,
P0A8J8,ATP-dependent RNA helicase RhlB,,,,,,,,,,,,,
P0A8K1,Phosphatidylserine decarboxylase proenzyme  [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain],,,,,,,,,,,,,
P0A8L1,Serine--tRNA ligase,Seryl-tRNA synthetase,SerRS,Seryl-tRNA(Ser/Sec) synthetase,,,,,,,,,,
P0A8M0,Asparagine--tRNA ligase,Asparaginyl-tRNA synthetase,AsnRS,,,,,,,,,,,
P0A8M3,Threonine--tRNA ligase,Threonyl-tRNA synthetase,ThrRS,,,,,,,,,,,
P0A8N0,Macrodomain Ter protein,,,,,,,,,,,,,
P0A8N3,Lysine--tRNA ligase,Lysyl-tRNA synthetase,LysRS,,,,,,,,,,,
P0A8N5,Lysine--tRNA ligase,,,,,,,,,,,,,
P0A8N7,Elongation factor P--(R)-beta-lysine ligase,EF-P--(R)-beta-lysine ligase,EF-P post-translational modification enzyme A,EF-P-lysine lysyltransferase,GX,,,,,,,,,
P0A8P6,Tyrosine recombinase XerC,,,,,,,,,,,,,
P0A8P8,Tyrosine recombinase XerD,,,,,,,,,,,,,
P0A8Q0,Fumarate reductase subunit C,Fumarate reductase 15 kDa hydrophobic protein,Quinol-fumarate reductase subunit C,QFR subunit C,,,,,,,,,,
P0A8Q3,Fumarate reductase subunit D,Fumarate reductase 13 kDa hydrophobic protein,Quinol-fumarate reductase subunit D,QFR subunit D,,,,,,,,,,
P0A8R0,Regulator of ribonuclease activity A,,,,,,,,,,,,,
P0A8S1,HTH-type transcriptional regulator ArgP,Inhibitor of chromosome initiation,OriC replication inhibitor,,,,,,,,,,,
P0A8S9,Flagellar transcriptional regulator FlhD,,,,,,,,,,,,,
P0A8T7,DNA-directed RNA polymerase subunit beta',RNAP subunit beta',RNA polymerase subunit beta',Transcriptase subunit beta',,,,,,,,,,
P0A8V0,Ribonuclease BN,RNase BN,EC 3.1.-.-,Ribonuclease Z homolog,RNase Z homolog,,,,,,,,,
P0A8V2,DNA-directed RNA polymerase subunit beta,RNAP subunit beta,RNA polymerase subunit beta,Transcriptase subunit beta,,,,,,,,,,
P0A8V6,Fatty acid metabolism regulator protein,,,,,,,,,,,,,
P0A8W0,HTH-type transcriptional repressor NanR,,,,,,,,,,,,,
P0A8Y1,Pyrimidine 5'-nucleotidase YjjG,House-cleaning nucleotidase,Non-canonical pyrimidine nucleotide phosphatase,Nucleoside 5'-monophosphate phosphohydrolase,dUMP phosphatase,,,,,,,,,
P0A8Y3,Alpha-D-glucose 1-phosphate phosphatase YihX,Alpha-D-glucose-1-P phosphatase,Alpha-D-glucose-1-phosphatase,Haloacid dehalogenase-like phosphatase 4,HAD4,,,,,,,,,
P0A8Y5,Sugar phosphatase YidA,,,,,,,,,,,,,
P0A8Y8,Proofreading thioesterase EntH,Enterobactin synthase component H,p15,,,,,,,,,,,
P0A903,Outer membrane protein assembly factor BamC,,,,,,,,,,,,,
P0A910,Outer membrane protein A,OmpA,Outer membrane porin A,Outer membrane protein 3A,Outer membrane protein B,Outer membrane protein II*,Outer membrane protein d,,,,,,,
P0A912,Peptidoglycan-associated lipoprotein,PAL,Tol-Pal system lipoprotein Pal,,,,,,,,,,,
P0A921,Phospholipase A1,Detergent-resistant phospholipase A,DR-phospholipase A,Outer membrane phospholipase A,OM PLA,OMPLA,Phosphatidylcholine 1-acylhydrolase,,,,,,,
P0A924,Phosphatidylglycerophosphatase B,Diacylglycerol pyrophosphate phosphatase,DGPP phosphatase,Phosphatidate phosphatase,Undecaprenyl pyrophosphate phosphatase,Undecaprenyl-diphosphatase,,,,,,,,
P0A925,Phosphatidylglycerophosphatase B,Diacylglycerol pyrophosphate phosphatase,DGPP phosphatase,Phosphatidate phosphatase,Undecaprenyl pyrophosphate phosphatase,Undecaprenyl-diphosphatase,,,,,,,,
P0A935,Membrane-bound lytic murein transglycosylase A,EC 4.2.2.n1,Mlt38,Murein hydrolase A,,,,,,,,,,
